,player_id,player_name
64173,945146,Diego Luiz Landis
64176,925014,Facundo Batista
64181,892266,Willian Dias
64182,871830,Marcos Junior
64185,23441,Genseric Kusunga
64189,12935,Hugo Almeida
64191,841707,Junior Oto'o
64195,840076,Perotti
64196,979226,Taddeus Fomakwang
64200,804618,Hugo Firmino
64204,979211,Boris Takang
64210,945199,Baba Sow Basse
64211,928141,Neto Costa
64222,945152,Paraiba
64235,116370,Kikas
64236,329293,Ulisses
64240,874406,Jean Batista
64254,892169,Derick Poloni
64261,976410,Tiago Gouveia
64265,954721,Francisco Meixedo
64268,360924,Marko Pavlovski
64269,831762,Eduin Quero
64271,931587,Helerson
64272,551776,Zé Paulo
64275,1014619,Inusah Adam
64278,991786,Angelo Taveira
64279,948240,Yoshiaki Kikuchi
64280,994224,Filipe Soares
64284,269067,Romário Corrêa
64285,778196,Felipe Abreu
64286,798319,Helio Cruz
64288,919929,Claudio Silva
64289,605712,Hugo Ventosa
64291,1020858,Aperibe
64292,150586,Jose Diogo Ferradeira dos Santos
64298,827340,Mikael Soisalo
64299,964863,Papalélé
64302,887911,David Zec
64306,1008852,Mabrouk Rouai
64307,252697,Alan Junior
64309,143585,Carlitos
64313,1010877,Sérgio Conceição
64316,942719,Anthony Sosa
64317,996498,Johnatan Cardoso
64318,866732,Neguete
64319,993245,Fernandes
64323,945061,Nelson de Jesus Correia
64324,991807,Marcao
64325,1014635,Italo
64329,991929,Diogo Pinto
64333,909981,Jonata
64337,864484,Yuri Matias
64339,55915,Nathan Junior
64343,138886,José Costa
64345,892846,Khevin
64346,928063,Rodolfo Barata
64347,124791,Abel Pereira
64351,945195,Ismael Lekbab
64357,252053,Ricardo Moura
64360,804368,Serginho
64364,1001662,Zé Carlos
64365,1014098,Tyrese Fornah
64367,788058,Onyekachi Silas
64369,893795,Duarte
64370,996678,Paulo Vyctor
64371,997491,Seong-hwan Yang
64373,892203,Carlos Moreira
64374,996628,Isidoro Hinestroza
64376,1019184,Serginho
64380,878495,Vinicius Jau
64382,795010,Philipe Maia
64383,803790,Tiago Pereira
64387,913161,Joao Paredes
64389,882613,Antônio Júnior Polidoro
64390,138685,Ricardo Barros
64391,138893,Lima Pereira
64392,320615,Rui Pereira
64394,295153,Alfredo
64396,892218,Márcio Machado
64399,796084,Alhassane Sylla
64400,370690,Agostinho Soares
64402,842290,Jeferson Bahia
64404,991792,Jean Victor
64405,939794,David Moura
64406,993131,Tarcisio Martins
64407,846040,Elves Baldé
64411,5877,Bruno Vale
64412,892073,Gustavo Cazonatti
64415,993246,Rui Gomes
64419,167401,Ludgério Silva
64421,804156,Rafael Marques
64422,870262,Yuhao Liu
64424,891419,Aaron-Salem Boupendza
64429,331833,Ruben Belima
64433,927998,Joao Rodrigues
64440,837898,Igor Rodrigues
64443,1063303,Pedro Lemos
64444,863638,David Rosa
64445,943115,Celso Raposo
64446,992407,Lucas Cunha
64447,873523,Rodrigo Martins Josviaki
64451,243475,Wellington
64453,78989,Filipe Manuel Nunes Brigues
64460,953718,Caio Marcelo
64461,182097,Nikita Korzun
64463,892114,Lucas Silva
64464,886205,Alan Bidi
64465,90679,Robson Shimabuku
64467,35037,Bruno Simao
64468,857582,Joao Coito
64469,945282,Miranda
64473,606514,Igor Stefanovic
64480,796161,David Sualehe
64486,892181,Aleff Nunes
64497,939724,Kevin Medina
64498,359646,Musa Yahaya
64502,587390,Daniel Martins
64503,12269,China
64520,851277,Pedro Ferreira
64529,97003,Mateus Fonseca
64530,803768,Miguel Silva
64532,305174,Juary Soares
64540,342993,Sérgio
64542,842750,Toni
64548,46256,Kássio
64579,167551,Fabio Fortes
64595,954739,Henry
64596,881179,André Ribeiro
64612,892247,Denisson
64614,913679,Ismaila Ciss
64624,128213,Evandro Brandão
64630,925809,Nuno Filipe Riberio Teixeira
64631,892232,Tiago Dias
64636,949165,Elias
64644,558154,Vinícius Tanque
64647,605528,João Pedro
64662,869931,Yvan Neyou
64664,892312,Edson Justino
64665,846354,Toni Gomes
64682,847013,Gaius Makouta
64696,583836,Reko
64710,948258,Ben Ashley-Seal
64716,823093,Bence Bíró
64718,164895,Manuel Arteaga
64719,343989,Angelo Meneses
64721,845790,Inacio Miguel Ferreira Santos
64729,855669,João Lameira
64730,26454,Lynel Kitambala
64731,925812,Joao Costa Gomes
64732,759472,Gaston Camara
64734,924216,Filipe Ribeiro
64744,941388,Caio Quiroga
64745,945200,Stephen Payne
64749,849111,Jacques Haman
64758,945198,Julio Alves
64779,885854,Luizão
64790,855667,Diogo Costa
64800,978301,Jean Emile Junior Onana
64804,878493,Daniel Azevedo
64808,874152,Fernandinho
64810,942114,Rodrigo Vilela
64811,350852,Paulo Teles
64812,869660,Yi Chen
64814,913682,Michael Silva
64815,78377,Tiago Rocha
64816,844789,Joao Nogueira
64817,892115,Goncalo Duarte
64818,892172,David Teles
64822,759428,Jorge
64826,78520,Luisinho
64832,96854,Kalidou Yero
64834,116990,Agostinho Cá
64835,558858,Michalis Charalambous
64837,945283,Diogo Neto
64838,942845,Yelong Yuan
64841,905453,Marcos Antonio
64847,965958,Miguel Raimundo Nobrega
64848,892307,Romain Correia
64851,973418,Toti Gomes
64853,61905,William Soares
64854,954719,Alef Manga
64857,855993,Nuno Silva
64858,364606,Helinho
64860,944663,Fabio Santos
64861,125041,Andre Dias
64862,941313,Cesar Reis
64864,950125,Jahfort Gueyap
64865,106813,Paulico
64868,787486,Julio Neiva
64870,800362,Alisson Patricio
64879,584012,Fábio Gomes
64880,843370,Rafael Broetto
64881,954720,Matheus
64884,124994,Overath Breitner
64885,845753,Zé Pedro
64887,840165,Rick Sena
64888,886718,Magno
64890,922362,Miloš Perišić
64891,343553,Delmiro
64892,147274,Clement Amian
64896,908925,Santiago Irala
64900,845750,Moreto Cassama
64904,953480,Baiko Bakaramoko
64906,42126,Goncalo Abreu
64909,912762,Felipe Ryan
64910,587760,Anacoura
64913,78420,Luis Dias
64914,59847,Godinho
64917,233178,Kadu
64924,77974,Ruben Saldanha
64925,803717,Onyeka Osemene
64930,945070,Sergio Ministro
64931,804268,Sandro
64934,855664,Paulo Estrela
64939,177201,Tome Mendes
64942,59576,Stephane Dasse
64943,252593,Mauro Antunes
64947,585066,Kisley
64950,1009742,Mohamed Bukasi
64954,945118,Cristian Machado
64959,839522,Gabriel Pereira
64961,891934,Diogo Sousa
64970,794899,Andre Luiz Baumer
64971,219466,Luis Barry
64972,167853,Jonas Mendes
64985,583942,Ballack
64986,803146,Nelsinho
64996,845751,Rui Pires
65002,6552,Mario Sergio
65015,39604,Tiago Ronaldo
65031,49780,Cleo
65040,869200,Luan Pereira dos Santos
65058,62024,Rui Miguel
65075,939851,James Igbekeme
65086,803788,Louis Ogana
65087,190169,Cristian Ponde
65092,32457,Tozé Marreco
65095,345711,Baba Ndaw Seck
65096,887854,Indio Oliveira
65105,835259,Jefferson Nem
65106,866911,Pedro Raul
65108,16351,Vitor Lima
65112,583490,Marcos Barbeiro
65115,77984,Mendes
65132,867434,Adul
65141,792128,Petar Orlandić
65144,6661,Nuno Diogo
65155,829738,Abou Toure
65161,870673,David Luis
65164,283115,Didi
65166,804331,Buba
65169,838281,Raul Almeida
65170,887622,Hudson Jesus
65176,831504,Jules Souleymane Diouf
65186,44444,Diogo Ramos
65189,583944,Daniel Almeida
65196,892423,Manuel Namora
65197,70117,Geoffrey Malfleury
65198,883946,Sergio Oulu
65201,221472,Marcos Vinicius Gomes de Lima
65204,857135,Benny Silvano
65207,892735,Tiago Djaló
65216,845815,Henrique Brito
65219,143582,Jorge Bernardo
65223,798317,Daniel
65231,891915,Bras
65232,125057,Luis Tinoco
65233,128344,Ze Pedro
65234,573716,Arthur Abreu
65244,845077,Rodrigo Henrique
65248,892066,Paulinho
65251,138947,Deni Hočko
65252,144413,Joao Faria
65260,861032,Mesaque Dju
65262,814331,Heney Medarious
65266,101862,Ifeanyi Onylo
65274,884863,Vanilson
65277,892056,Amadu Ture
65286,803789,Fabián Cuero
65310,901002,Rúben Miguel Carvalho Marques
65311,47607,Dani Coelho
65317,902028,Junior Joao Maleck
65324,99543,Sana Camara
65325,892171,Pedro Lagoa
65328,804664,Fabio Martins
65329,844296,Alexandre Hans
65330,900775,Aires Sousa
65333,803144,Raul Martins
65334,823684,Yeerzhati Yeerjieti
65335,840341,Paulo Bessa
65336,842280,Bheu
65337,791167,Nuno Pereira
65338,845705,Cong Huang
65339,884866,Gauther
65340,892112,Joca
65347,924370,Evanga
65348,805201,Rodi Ferreira
65354,138897,Tiago Duque
65355,222468,Jonathan Hendrickx
65356,155756,Yaya Bamba
65357,254667,Chu Wang
65358,335025,Diego
65359,841744,Vá
65362,886764,Matheus Leal
65367,335129,Clayton Sales Paulino
65368,341401,Vumbi Bundu
65376,828125,Cesar
65380,323437,Rafael Floro
65381,887978,Pedro Carneiro
65382,845752,Danilo Alves Rodrigues
65383,159925,Jairo Joseth Jimenez Robles
65384,589768,Roberto Ribeiro
65389,799172,Abegunrin Lukman Adefemi
65390,878724,Fabio
65391,59664,Gabi
65392,315130,Wei Huang
65394,886238,Youssouf Sow
65401,887853,Gerson Silva
65409,887270,Xandão
65411,357742,Pedro Empis
65412,370272,Haykeul Chikhaoui
65414,343995,Valkenedy
65419,923008,Danubio dos Santos Ribeiro
65424,59687,Mamadou Djikine
65425,252575,Clayton
65431,831422,Moses Phiri
65434,59665,Tarcisio
65437,5825,Carlos Milhazes
65440,171795,Rafa
65472,844799,Pedro Alves
65516,252349,Salim Cissé
65523,107570,Lorenzo Galassi
65540,825010,Cedric Amissi
65547,62134,Fausto Lourenco
65550,806035,Jose Cerqueira
65552,18104,Silas
65554,44571,Rui Varela
65563,125239,Tiago Barros
65570,795290,Arthur Rezende
65576,776737,Miguel Ângelo
65592,352402,Ruben Alves
65594,345863,Doudou Mangni
65597,800406,Theo Mendy
65599,42218,Diogo Lamelas
65600,233362,Leandro Borges
65603,584122,Jorge Gonzalez
65604,170079,Aldair Balde
65607,44632,Mercio Jose Santos da Silva
65614,778218,Luis Ferraz
65628,844791,Ferrinho
65629,343147,Stephane Madeira
65630,96644,Edmund Etse Hottor
65634,824542,Steve Ekedi
65637,845698,Aleff
65638,207564,Pedro Correia
65640,357704,Oliver Šarkić
65645,171831,Silvestre Joao Freitas Pinheiro
65649,579376,Ivan Perez
65653,823633,Dmytro Lytvyn
65654,259871,Gianmarco Gerevini
65655,831067,Andre Perre
65662,583768,Rui Rainho
65663,92297,Jean-Christophe Coubronne
65670,789581,Renatinho
65676,127976,Luis Pinto
65677,865509,Tino
65678,796328,Ismael Díaz
65682,343165,Andre Salvador
65684,851023,Eder Díez
65690,59799,Pedro Ribeiro
65691,146898,Tiago Borges
65692,43220,Tripy Makonda
65699,293111,Goba Zakpa
65700,59727,Claudio
65702,811832,Roman Chanturia
65703,824589,Claudio Salto
65706,44700,Paulao
65707,803646,Felipe Martins
65709,804269,Felipe Barros
65711,260049,Marquinhos
65712,560432,Ismail H'Maidat
65715,863203,Marius Noubissi
65719,258139,Aguinaldo
65724,770693,Homero Calderon
65725,205798,Joel Silva
65726,343659,Talles Cunha
65727,122698,Leandro Chaparro
65730,583862,Joao Pedro Barreira Carneiro
65731,273259,Joao Pedro
65732,304270,Telmo
65733,780454,Hugo Ragelli
65735,867448,Prince
65738,846030,Panin
65742,812017,Budag Nasirov
65745,134782,Huguinho
65747,59644,Miguel Oliveira
65748,59910,Hugo Santos
65751,252569,Agostinho Carvalho
65753,96998,Tiago Ferreira
65758,251761,Ivo Nicolau
65759,144060,Daniel Materazzi
65765,358020,Landinho
65766,207546,Jose Vilaca
65769,17425,Nuno Viveiros
65772,124740,Paulo Grilo
65774,825676,Tiago Dias
65775,310786,Claudio Ribeiro
65776,845781,Romário Rodrigues
65780,802851,Joao Freitas
65781,102714,Wim Bokila
65789,788365,João Costa
65790,125238,Tom
65793,343669,Rui Cardoso
65797,846140,Felipe Villagrán
65806,357752,Aurelio Buta
65807,44631,Miguel Angelo
65810,78528,Siaka Bamba
65821,346820,Alex Redolfi
65823,59778,Joao Pedro
65832,878390,Nuno Esgueirao
65833,804097,Rui Li
65834,804277,Fabinho
65836,860368,Nam Se-In
65839,804325,Daniel Marinho
65840,901297,Leonardo Dreyer
65842,803642,Elísio Miguel Oliveira Pais­
65843,352644,Zacharie Enguene
65844,845785,Igor Rocha
65845,845690,Dany Marques
65848,846142,Weichen Ning
65851,773619,Pedro Paulo
65853,170029,Edu
65855,44646,Carlos Alves
65856,78752,Bruno Madeira
65861,804103,Douglas Abner
65862,829697,Wanderson Cunha
65865,845682,Diogo Castro
65866,144516,Tiago Goncalves
65867,869944,Amimu Nahimana
65873,805049,Daniel Denot
65874,59758,Pedro Santos
65875,280971,Jose Postiga
65876,845779,Paulo Cunha
65883,803689,Filipe Ferreira
65889,190127,Alexandre Alfaiate
65893,343079,Diogo Freire
65897,58704,Marco Bicho
65898,845814,Rui Neta
65899,842752,Bruno Henrique
65900,842279,Marcílio
65904,144532,Ricardo Ferreira
65905,845673,Jun-hyeong Park
65909,44641,Sergio Organista
65912,825675,João Escoval
65915,312824,Alan Benítez
65918,343543,Jimmy
65922,845784,Prince Agyemang
65923,12285,Pedro Araujo
65929,280949,Diogo Verdasca
65933,804360,Wellington Ferreira Nascimento
65934,359034,Raúl Gudiño
65940,6537,Nuno Piloto
65945,359080,Omar Govea
65946,252691,Carlos Eduardo Manso de Carvalho
65949,824133,Rodolfo
65958,97011,Andre Teixeira
65980,43743,Patrick Vouho
65981,377156,Murilo
65999,60921,Pedras
66007,801638,Léléco
66026,41655,Carlos Saleiro
66029,59836,Luis Zambujo
66032,44407,Francisco Jose Castro Fernandes
66037,59833,Djamal
66047,343655,Mario Mendonça
66050,304822,Renan
66055,345369,Minor Lopez
66059,803142,Diego Mourao
66060,342987,Tiago Leonço
66061,583932,Marocas
66062,804167,Vieira
66063,804367,Rodrigo Thompson
66066,343523,Abraham Adelaja
66075,250343,Santiago Montoya
66079,342679,Leonel Alves
66080,208300,Amessan
66082,78976,Jose Coelho
66085,250509,Hadi Sacko
66088,82692,Diego
66090,783500,Joao Amorim
66106,318967,Renato Sanches
66109,221003,Ubay Luzardo
66118,803156,Ivan
66119,252119,Andre Rateira
66122,800361,Leo
66129,243433,Renan Alves
66131,73601,Grenddy Perozo
66133,126367,Mauro Alonso
66135,913191,Vagner Dias
66137,587550,Henrique Afonso Gomes
66138,5528,Cafu
66140,146295,Zezinho
66141,804361,Lucas Silva
66144,44708,Igor
66146,804157,Peter Gabriel Carvalho Caraballo
66156,14294,Diogo Fonseca
66157,141036,Elisio
66158,591146,Ansumane
66160,59613,Cassio
66168,141031,Carlitos
66172,59655,Edgar
66179,78996,Vasco Varao
66181,143576,Laurindo
66187,243719,Naldo
66190,605452,Luis Eloi
66191,838368,Joao Olavo Simoes de Freitas Paiva
66193,179199,Olajuyigbe Taiwo Kingsley Nwankwo
66195,243501,William Pottker
66197,304892,Caju
66201,13356,Davide
66203,831780,Stanley Amuzie
66204,332951,Fernando Silva
66206,78305,Julio Cesar De Oliveira Martins
66208,6634,Antonielton Ferreira De Arruda
66218,585040,Roberto
66222,789008,Anderson Oliveira
66223,59680,Luiz Alberto
66226,141822,Emanuel Edet Ibok
66227,165563,Danilo Lerda
66230,344203,Ruben Ribeiro
66231,187995,Ousmane Balde
66249,583950,Hugo Grilo
66253,836174,Jorginho
66254,814187,Thierno NIang
66257,804267,Celsinho
66259,59611,Hernani
66261,831503,Mohamed Coulibaly
66263,338871,Flavio Paulino
66264,801633,Vitor Hugo
66268,831001,Jorge Oliveira Alves
66274,377830,Yuanyi Li
66275,342947,Micael Freire
66278,814332,Mateus
66279,312472,Elton Boketsu
66283,803687,Francisco Vera
66284,788865,Fabio Martins
66286,44476,Diogo Silva
66288,785409,Anthony De Freitas
66296,289709,Thomas Agyiri
66297,595460,Elenilson Ferreira Garcia
66298,583860,Alex Porto
66300,205838,Marcio Souza
66301,44654,Sandro Silva
66303,342999,Pedro Oliveira
66307,171791,Luis Martins
66311,14311,Amoreirinha
66317,251213,Kiki Ballack
66320,78015,Goncalo Graca
66329,59721,Luis Carlos
66330,59654,Serginho
66335,108451,João Pinho
66342,803682,Rui Maurício
66344,46066,Pieter Emanuel Mbemba
66345,804152,Sandro Costa
66349,343617,Andre Caio
66350,803955,Vieirinha
66352,59706,Gustavo Sousa
66353,78211,Jose Pedro Sousa
66355,339971,Ronan
66357,145116,Abilio Filipe Antunes Teixeira
66358,343667,Pedro Tavares
66359,786018,Miguel Carvalho
66360,789122,Rui Nunes
66361,803171,Mauro Pereira
66362,828649,Enrick
66363,588924,Ryan Yuuki Hirooka
66364,806531,Leonardo Gama
66366,358160,Johan Castano
66367,251635,Samuel Cruz
66368,307394,Carela
66370,344325,Pedro
66372,800365,Hugo Monteiro
66373,803975,Fernando Gabriel Silva Andrade
66375,831499,Vitor Manuel Oliveira
66376,795793,Joao Paulo Soares de Almeida
66377,803954,Otávio Sbrolini Guariente
66380,804364,Raphael Mello
66381,59667,Helder Castro
66382,78527,Bruno Magalhaes
66383,128252,Ricardo Neves
66384,346036,Carlos André
66385,59637,Helder Godinho
66386,787762,Bruno Sousa
66387,804326,João Paulo Graça Ribeiro
66389,221566,Igor Lichnovsky
66392,788198,Joao Lima
66393,804291,Vítor Francisco Dos Santos de Carvalho
66394,827761,Bruno Amorim
66395,134769,Tiago Rosa
66397,155967,Elbio Álvarez
66398,342989,Ricardo Fazenda
66402,803958,Ximing Pan
66403,59807,Banjai
66404,170525,Nana K
66405,787761,Iuri
66406,803120,Pengfei Han
66407,13141,Joao Paulo Daniel
66412,59604,Pedro Cervantes
66413,804270,Andre Afonso
66418,831002,Ayonfe Sunday Akinbule
66421,587560,Rui Andre
66422,77909,Tiago Manuel Ferreira Lopes
66427,252155,Ruizinho
66428,251917,Bijou
66434,252769,Yi Guo
66438,830267,Serge Brou
66439,78251,Lameirao
66440,249595,Jose Ali Meza
66442,251913,Ricardo
66443,804334,Hernâni Ramos
66444,233368,Moedas
66445,59906,Diogo Melo
66446,803245,Gradissimo
66452,59823,Paulo Ribeiro
66453,872205,Saeed Al Muwallad
66454,580226,Mory Diaw
66455,346616,Sunday Emmanuel
66456,89972,Maksim Lapushenko
66457,59649,Igor Araújo
66463,128513,Joao Ricardo
66464,61263,Cadinha
66465,121975,Pedro Caipiro
66467,803141,Pedro Soares
66468,59635,Filipe Leao
66469,800357,Tiago Costa
66472,790939,Caio
66476,252573,Tiago Jogo
66477,344059,Bata
66478,804265,Rony
66480,17543,Tiago Costa
66481,59768,Malafaia
66489,304890,Gualter Bilro
66490,170529,Babo
66492,803158,Rafael Goiano
66495,273303,Diogo Coelho
66506,59822,Ze Pedro
66516,868789,Mauro Caballero
66523,82128,Elio Martins
66529,96889,Piojo
66530,59785,Helder Sousa
66537,24301,Mu Kanazaki
66550,6509,Neca
66555,578328,Billal Sebaihi
66558,552196,Nadson
66561,138891,Hélder Costa
66566,54220,Rui Lima
66570,6462,Miguel Fidalgo
66574,77804,Mauro Bastos
66576,145102,Ruben Andrade
66579,585070,Indio
66581,589846,Patrick Edema
66582,345847,Gonzalo Mastriani
66585,143617,Goncalo Quinaz
66588,351734,Joao Pedro
66591,77761,Dally
66597,17738,Tonel
66618,556750,Yang Tan
66627,48237,Jajá
66630,341135,Rafael Silveira
66643,583594,Dario Junior
66649,583604,Tatui
66653,61192,Ivan Santos
66655,44468,Pedro Moreira
66661,788854,Stanly Reixeira dos Santos
66662,583770,Tiago Leao
66665,130915,Daniele Bazzoffia
66669,252157,Joao Ventura
66672,79443,Filip Knežević
66673,585034,Elton Cale
66675,583808,Gilberto Gomes
66679,30171,Weldon
66682,379376,Marco Aurelio
66685,5475,Bruno Aguiar
66686,59701,Nuno Silva
66690,59608,Miguel Paixao
66692,41892,Jorge Goncalves
66693,343671,Ely Fernandes
66700,207296,Valdo Alhinho
66701,43876,Daniele Pedrelli
66704,96543,Alvin Arrondel
66705,342675,Nani
66706,387258,Fernandinho
66711,134768,Tiago Mota
66712,252729,Armando
66719,343119,Ayrton Preciado
66727,78785,Jonathan Bru
66729,128255,Helder Rodrigues
66731,385386,Dalbert
66744,1011626,Ká Semedo
66747,205934,Hugo Lopes
66749,772641,Diogo Firmino
66752,286135,David Viana
66753,789649,Giordano Muller Piffero
66755,18927,Christopher
66758,790953,Antonio Carlos
66765,785973,Andrés Ponce
66768,78594,Tiago Cintra
66776,207550,Lio
66778,789055,Bassalia Ouattara
66779,78060,Ginho
66784,343905,Andre Nogueira
66785,770445,Fabio Rocha Vieira
66787,105450,Ze Luis
66788,206016,Andre Costa
66789,180063,Daniel Giraldo
66795,252377,Jairo Rodrigues
66797,585032,Carlos Manuel
66799,243445,Eduardo Enrique
66802,171747,Ibrahim Obayomi
66803,193664,Concalo Reyes
66804,587540,Ayrton Pinheiro Victor
66806,243171,Rafinha
66810,5814,Tiago
66813,143608,Pedro Alves
66814,329247,Anderson
66821,78696,Vitor Alves
66835,37654,Rasheed Alabi
66837,12085,Hugo Monteiro
66839,124990,Marcio Madeira
66841,190143,Filipe Nascimento
66842,202088,Tiago Lenho
66843,309310,Matthew Silva
66853,138738,Carlos Manuel
66866,156912,Eridson
66877,295339,Rami Rabia
66878,604174,Bernardo Lopes
66879,595628,Leandro Albano
66889,302824,Fabio Lopes
66890,793849,Malthe Emil Johansen
66891,591144,Fabio
66895,121251,Daniel Opare
66899,312740,Leandro
66900,171329,Jonathan Yombo
66901,344041,Tiago Martins
66903,769535,Patrick
66907,255971,Lolo Pla
66909,343649,Lamine Ba
66911,605646,Clodoaldo Malaquias Rocha
66916,82619,Renan Teixeira
66920,250063,Tin Karamatič
66921,159769,Yannick Makota
66926,18901,Ricardo Chaves
66928,61264,Joao Fernandes
66932,44714,Ze
66934,790124,Alan Khabalov
66935,583868,Marcel
66938,59805,Hugo Moreira
66939,199864,Luciano Teixeira
66949,6691,Miguelito
66950,205986,Paulo Roberto
66956,170007,Joao Viana
66961,789642,Roberto Sousa
66962,604232,Diego Carlos
66968,59829,Joao Coimbra
66969,127964,Joao Vicente
66979,6873,Carlitos
66980,9151,Ze Antonio
66983,251789,Bruno Gonzalez
66989,13342,Marcio Paiva
66990,170115,Chastre
67000,43734,Orlando
67003,37896,Hugo Luz
67019,11698,Arthuro
67076,13002,Andrea Cocco
67079,345235,Viafara
67089,44658,Hugo Morais
67091,252597,Hugo Pina
67098,6476,Joao Alves
67101,59568,Andre Matias
67104,283,Almami Moreira
67136,12294,Ze Rui
67147,39398,Mazola
67151,32944,Ze Vítor
67155,14314,Anselmo
67157,277297,Maicon Assis
67160,343129,Joao Jesus
67162,343537,Ruben Neves
67163,6421,Fernando Avalos
67175,343911,Luis Gustavo
67183,218780,Thibaut Vion
67188,934247,Ibukun Akinfenwa
67203,59791,Joao Pedro
67216,387176,Johane Nizeyimana
67217,110768,Michal Grunt
67220,170019,Andre Viana
67228,377242,Lucas Romano
67230,97013,Ricardo Alves
67232,365638,Joao Paulo Ribeiro
67233,382580,Dudu
67235,252107,Jorge Inocencio
67237,351504,Jairo Padilla
67243,354968,Juninho
67249,325593,Mauro Riquicho
67250,343081,Marcio
67253,6607,Paulo Arantes
67256,304288,Fabio Marinheiro
67259,23481,Elyes Seddiki
67262,379756,Vasco Costa Rodrigues
67264,205306,Cedric Tchoumbe
67268,155979,Jim Varela
67274,78260,Ricardo Rocha
67275,343657,Fabio Zola
67276,343665,Anderson Grafite
67282,44738,Livramento
67289,39404,Diogo Silvestre
67293,6675,Nuno Silva
67295,59698,Valdinho
67300,147264,Stenio Santos
67316,149665,Bruno Silva
67318,387254,Jamali
67319,797468,Tianzi Jia
67320,6676,Nuno Santos
67322,136283,Diogo Gaspar
67323,251209,Fabio Oliveira
67324,251889,Alvaro
67325,344039,Japa
67328,346020,David Guerreiro
67329,78530,Diop
67331,305320,Nuno Sousa
67333,153228,Ricadro Pinto
67334,170075,Mota
67335,309318,Nando
67336,342685,Wendel
67337,351894,Apollo Razak
67338,360596,Yuan Cheng
67339,251837,Ze Augusto
67340,59810,Laranjeira
67341,251237,Joao Paulo
67349,344121,Lucas
67350,928093,Joao Van Zeller
67351,166587,Danilo
67354,342945,Rena
67356,294441,Joao Almeida
67359,6728,Laranjeiro
67361,308136,Miguel Bruno
67368,108736,Stefan Mitrović
67373,229772,Tulio
67376,59912,Fausto Lucio
67377,59797,Lourenco
67378,170119,Nelson Sampaio
67380,69160,Nene
67381,344187,Bruno Grou
67385,14287,Janicio Martins
67386,155986,Juan Costa
67387,171741,Thiago Pereira
67388,196480,Alireza Haghighi
67389,252373,Pedro Eugenio
67393,144065,Marcelo
67394,207568,Nuno Dias
67395,242022,Atabu
67402,138717,Marco Lanca
67404,252581,Chapinha
67411,199860,Ibrahima So
67412,347072,Diogo Alves
67415,59643,Luciano
67419,141028,Tiago Lopes
67424,343495,Nikola Zugic
67427,127833,Steven
67429,127834,Paulinho
67436,304924,Carlos Califo
67437,6589,Jorge Baptista
67441,17638,Fabio Felicio
67442,127946,Helder Silva
67494,812145,Dennis Man
67495,537032,Florin Tănase
67496,43943,Nicolao Dumitru
67498,13579,Andrei Cristea
67499,845883,Ronaldo Deaconu
67500,146217,Borja Valle
67502,827540,Alexandru Cicâldău
67503,829610,Hamidou Keyta
67505,845365,Valentin Gheorghe
67506,833613,Olimpiu Moruțan
67507,44460,Ioan Hora
67508,150953,Vlad Morar
67510,578526,Iulian Cristea
67511,297310,István Fülöp
67512,312032,Juan Pablo Passaglia
67513,89230,Constantin Budescu
67514,235642,Marko Dugandžić
67515,812808,Darius Olaru
67516,801701,Pavol Šafranko
67517,199092,Nicușor Bancu
67519,252805,Jô Santos
67521,197164,Alin Dobrosavlevici
67522,798229,Cosmin Florin Achim
67523,837088,Mihai Căpățînă
67524,342263,Dženan Zajmović
67525,174105,Jefte
67526,848081,David Mayoral
67527,852436,Andrei Ciobanu
67528,822240,Sebastian Mailat
67529,989149,Sergiu Robert Ciocan
67530,812798,Eduard Florescu
67531,848330,Gabriel Debeljuh
67533,83649,Răzvan Patriche
67534,70723,Sergiu Buş
67535,942091,Claudiu Adrian Mihai Petrila
67536,933002,Rachid Bouhenna
67537,245617,Romário Pires
67538,36943,Eugeniu Cebotaru
67539,797602,Deian Sorescu
67540,845165,Daniel Popa
67541,44410,Daniel Florea
67542,844158,Alexandru Măţan
67543,36883,Ciprian Deac
67545,887857,Ion Gheorghe
67546,812147,Ciprian Rus
67548,867494,Jovan Marković
67550,336407,Tsvetelin Chunchukov
67551,346258,Octavian Ursu
67552,934793,Petrişor Petrescu
67554,44432,Mihai Roman
67555,316441,Cristian Bărbuț
67556,117128,Risto Radunović
67557,129626,Platini Soares
67558,823814,Robert Ionuț Grecu
67559,76941,Georgi Pashov
67560,255709,David Meza
67561,1035680,Valentin Buhacianu
67562,1035168,Andrei Gabriel Istrate
67564,797707,Adrian Ionuț Bălan
67565,942241,Marian Şerban
67566,44417,Denis Alibec
67567,87904,Adrian Popa
67568,51417,Magaye Gueye
67569,73699,Paul Anton
67570,43100,Valerică Găman
67571,252893,Bright Addae
67572,26326,Sebastien Wüthrich
67573,989292,George Cimpanu
67574,841976,Realdo Fili
67576,797710,Gabriel Deac
67577,99432,Ionuț Năstăsie
67578,836623,Denis Ciobotariu
67580,849332,Albert Stahl
67581,108152,Alexander González
67583,233410,Jon Gaztañaga
67585,133107,Roberto Romeo
67586,887722,Sorin Bustea
67588,845279,Lóránd Fülöp
67589,82970,Gabriel Vaşvari
67590,814368,Erico da Silva
67591,810864,Denis Constantin Dumitrascu
67592,99424,Ionuț Şerban
67593,361164,Andrei Ivan
67595,202426,Ionuț Vînă
67596,864096,Andrei Chindriş
67597,818304,Valentin Costache
67598,790188,Carlo Casap
